code;studierichting;titel;graad;domein;finaliteit;stage_weken;label;categorie;type;subvak;optie;uren
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Project (STEM, economisch financiële competenties, artistieke expressie, OC);basisvorming;vak;ONWAAR;ONWAAR;0
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Topsport;specifiek gedeelte;vak;ONWAAR;ONWAAR;12
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Wetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Economie en Bedrijfswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
5TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Engels (*);basisvorming;vak;ONWAAR;ONWAAR;2
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Frans (*);basisvorming;vak;ONWAAR;ONWAAR;2
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Geschiedenis (incl. burgerschap) (*);basisvorming;vak;ONWAAR;ONWAAR;2
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;1
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Project (STEM, economisch financiële competenties, artistieke expressie, OC);basisvorming;vak;ONWAAR;ONWAAR;0
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Topsport;specifiek gedeelte;vak;ONWAAR;ONWAAR;12
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Wetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Economie en Bedrijfswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
6TOPEC;topsport-economie;Topsport economie;3de graad;sport & topsport;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;0
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Engels (*);basisvorming;vak;ONWAAR;ONWAAR;2
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Frans (*);basisvorming;vak;ONWAAR;ONWAAR;2
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Geschiedenis (incl. burgerschap);basisvorming;vak;ONWAAR;ONWAAR;1
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Project (STEM, toegepaste informatica, artistieke expressie);basisvorming;vak;ONWAAR;ONWAAR;1
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Topsport;specifiek gedeelte;vak;ONWAAR;ONWAAR;12
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Wetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Economie en bedrijfswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
3TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;0
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Engels (*);basisvorming;vak;ONWAAR;ONWAAR;2
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Frans (*);basisvorming;vak;ONWAAR;ONWAAR;2
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Geschiedenis (incl. burgerschap);basisvorming;vak;ONWAAR;ONWAAR;2
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Project (STEM, toegepaste informatica, artistieke expressie);basisvorming;vak;ONWAAR;ONWAAR;0
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Topsport;specifiek gedeelte;vak;ONWAAR;ONWAAR;12
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Wetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Economie en bedrijfswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
4TOPNW;topsport-natuurwetenschappen;Topsport Natuurwetenschappen;2de graad;sport & topsport;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Engels (*);basisvorming;vak;ONWAAR;ONWAAR;2
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Frans (*);basisvorming;vak;ONWAAR;ONWAAR;2
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Geschiedenis (incl. burgerschap) (*);basisvorming;vak;ONWAAR;ONWAAR;1
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;2
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Project (STEM, economisch financiële competenties, artistieke expressie, OC);basisvorming;vak;ONWAAR;ONWAAR;0
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Topsport;specifiek gedeelte;vak;ONWAAR;ONWAAR;12
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Wetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Economie en Bedrijfswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
5TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Aardrijkskunde;basisvorming;vak;ONWAAR;ONWAAR;1
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Engels (*);basisvorming;vak;ONWAAR;ONWAAR;2
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Frans (*);basisvorming;vak;ONWAAR;ONWAAR;2
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Geschiedenis (incl. burgerschap) (*);basisvorming;vak;ONWAAR;ONWAAR;1
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Nederlands (*);basisvorming;vak;ONWAAR;ONWAAR;3
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Natuurwetenschappen;basisvorming;vak;ONWAAR;ONWAAR;2
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Project (STEM, economisch financiële competenties, artistieke expressie, OC);basisvorming;vak;ONWAAR;ONWAAR;0
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Topsport;specifiek gedeelte;vak;ONWAAR;ONWAAR;12
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Wetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;5
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Economie en Bedrijfswetenschappen;specifiek gedeelte;vak;ONWAAR;ONWAAR;0
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Wiskunde;specifiek gedeelte;vak;ONWAAR;ONWAAR;4
6TOPWET;topsport-wetenschappen;Topsport-Wetenschappen;3de graad;sport & topsport;Doorstroom;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;33
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;7
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Zorg en welzijn (19u);specifiek gedeelte;header;ONWAAR;ONWAAR;
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Indirecte zorg;specifiek gedeelte;vak;WAAR;ONWAAR;5
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Voeding;specifiek gedeelte;vak;WAAR;ONWAAR;5
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Opvoedkunde;specifiek gedeelte;vak;WAAR;ONWAAR;6
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Verzorging;specifiek gedeelte;vak;WAAR;ONWAAR;3
3ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Godsdienst / Zedenleer;basisvorming;vak;ONWAAR;WAAR;2
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Project Algemene Vakken;basisvorming;vak;ONWAAR;ONWAAR;7
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;STEM (*);basisvorming;vak;ONWAAR;ONWAAR;
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;MTC (**);basisvorming;vak;ONWAAR;ONWAAR;
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Nederlands;basisvorming;vak;ONWAAR;ONWAAR;2
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Frans (MVT);basisvorming;vak;ONWAAR;ONWAAR;2
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lichamelijke opvoeding;basisvorming;vak;ONWAAR;ONWAAR;2
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Zorg en welzijn (19u);specifiek gedeelte;header;ONWAAR;ONWAAR;
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Indirecte zorg;specifiek gedeelte;vak;WAAR;ONWAAR;5
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Voeding;specifiek gedeelte;vak;WAAR;ONWAAR;5
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Opvoedkunde;specifiek gedeelte;vak;WAAR;ONWAAR;6
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;- Verzorging;specifiek gedeelte;vak;WAAR;ONWAAR;3
4ZW;zorg-en-welzijn;Zorg en welzijn;2de graad;maatschappij & welzijn;arbeidsmarkt;;Lestijden per week;totaal;vak;ONWAAR;ONWAAR;34
